x,y,z
-270.998840332031,33.5836639404297,1.51904726028442
-270.498840332031,33.5843315124512,1.53575098514557
-269.998840332031,33.5850028991699,1.55254590511322
-269.498840332031,33.5856742858887,1.56943225860596
-268.998840332031,33.5863456726074,1.58640992641449
-268.498840332031,33.5870132446289,1.60347890853882
-267.998840332031,33.5876846313477,1.62063932418823
-267.498840332031,33.5883560180664,1.63789093494415
-266.998840332031,33.5890274047852,1.65523397922516
-266.498840332031,33.5896949768066,1.67266833782196
-265.998840332031,33.5903663635254,1.69019401073456
-265.498840332031,33.5910377502441,1.70781099796295
-264.998840332031,33.5917091369629,1.72551929950714
-264.498840332031,33.5923767089844,1.74331903457642
-263.998840332031,33.5930480957031,1.76121008396149
-263.498840332031,33.5937194824219,1.77919244766235
-262.998840332031,33.5943870544434,1.79726612567902
-262.498840332031,33.5950584411621,1.81543111801147
-261.998840332031,33.5957298278809,1.83368754386902
-261.498840332031,33.5964012145996,1.85203528404236
-260.998840332031,33.5970687866211,1.8704742193222
-260.498840332031,33.5977401733398,1.88900470733643
-259.998840332031,33.5984115600586,1.90762639045715
-259.498840332031,33.5990829467773,1.92633938789368
-258.998840332031,33.5997505187988,1.94514381885529
-258.498840332031,33.6004219055176,1.96403956413269
-257.998840332031,33.6010932922363,1.98302662372589
-257.498840332031,33.6017646789551,2.00210499763489
-256.998840332031,33.6024322509766,2.02127480506897
-256.498840332031,33.6031036376953,2.04053568840027
-255.998840332031,33.6037750244141,2.05988812446594
-255.498840332031,33.6044464111328,2.07933187484741
-254.998840332031,33.6051139831543,2.09886693954468
-254.498840332031,33.605785369873,2.11849355697632
-253.998840332031,33.6064567565918,2.13821125030518
-253.498840332031,33.6071281433105,2.15802025794983
-252.998840332031,33.607795715332,2.17792081832886
-252.498840332031,33.6084671020508,2.1979124546051
-251.998840332031,33.6091384887695,2.21799564361572
-251.498840332031,33.6098098754883,2.23816990852356
-250.998840332031,33.6104774475098,2.25843572616577
-250.49885559082,33.6111488342285,2.27879285812378
-249.99885559082,33.6118202209473,2.29924130439758
-249.49885559082,33.6124877929687,2.31978106498718
-248.99885559082,33.6131591796875,2.34041213989258
-248.498840332031,33.6138305664062,2.36113476753235
-247.998840332031,33.614501953125,2.38194847106934
-247.498840332031,33.6151695251465,2.40285348892212
-246.998840332031,33.6158409118652,2.42385005950928
-246.498840332031,33.616512298584,2.44493794441223
-245.99885559082,33.6171836853027,2.4661169052124
-245.49885559082,33.6178512573242,2.48738741874695
-244.99885559082,33.618522644043,2.50874924659729
-244.49885559082,33.6191940307617,2.53020238876343
-243.99885559082,33.6198654174805,2.55174684524536
-243.49885559082,33.620532989502,2.57338261604309
-242.99885559082,33.6212043762207,2.5951099395752
-242.49885559082,33.6218757629395,2.61692833900452
-241.99885559082,33.6225471496582,2.63883805274963
-241.49885559082,33.6232147216797,2.66083931922913
-240.99885559082,33.6238861083984,2.68293190002441
-240.49885559082,33.6245574951172,2.70511555671692
-239.99885559082,33.6252288818359,2.7273907661438
-239.49885559082,33.6258964538574,2.74975728988647
-238.99885559082,33.6265678405762,2.77221512794495
-238.49885559082,33.6272392272949,2.79476428031921
-237.99885559082,33.6279067993164,2.81740474700928
-237.498870849609,33.6285781860352,2.84013676643372
-236.998870849609,33.6292495727539,2.86295986175537
-236.498870849609,33.6299209594727,2.8858745098114
-235.998870849609,33.6305885314941,2.90888023376465
-235.498870849609,33.6312599182129,2.93197751045227
-234.998870849609,33.6319313049316,2.95516610145569
-234.498870849609,33.6326026916504,2.97844576835632
-233.998870849609,33.6332702636719,3.00181698799133
-233.498870849609,33.6339416503906,3.02527952194214
-232.998870849609,33.6346130371094,3.04883360862732
-232.498870849609,33.6352844238281,3.07247877120972
-231.998870849609,33.6359519958496,3.09621524810791
-231.498870849609,33.6366233825684,3.12004327774048
-230.998870849609,33.6372947692871,3.14396238327026
-230.498870849609,33.6379661560059,3.16797304153442
-229.998870849609,33.6386337280273,3.1920747756958
-229.498870849609,33.6393051147461,3.21626806259155
-228.998870849609,33.6399765014648,3.2405526638031
-228.498870849609,33.6406478881836,3.26492857933044
-227.998870849609,33.6413154602051,3.28939580917358
-227.498870849609,33.6419868469238,3.31395435333252
-226.998870849609,33.6426582336426,3.33860421180725
-226.498870849609,33.6433296203613,3.36334562301636
-225.998870849609,33.6439971923828,3.38817811012268
-225.498870849609,33.6446685791016,3.41310214996338
-224.998870849609,33.6453399658203,3.43811726570129
-224.498870849609,33.6460075378418,3.46322393417358
-223.998870849609,33.6466789245605,3.48842191696167
-223.498870849609,33.6473503112793,3.51371121406555
-222.998870849609,33.648021697998,3.53909182548523
-222.498870849609,33.6486892700195,3.5645637512207
-221.998870849609,33.6493606567383,3.59012699127197
-221.498870849609,33.650032043457,3.61578154563904
-220.998870849609,33.6507034301758,3.6415274143219
-220.498870849609,33.6513710021973,3.66736483573914
-219.998870849609,33.652042388916,3.69327735900879
-219.498870849609,33.6527137756348,3.71919751167297
-218.998870849609,33.6533851623535,3.74511766433716
-218.498870849609,33.654052734375,3.77103781700134
-217.998870849609,33.6547241210937,3.79695796966553
-217.498870849609,33.6553955078125,3.82287812232971
-216.998870849609,33.6560668945312,3.8487982749939
-216.498870849609,33.6567344665527,3.87471842765808
-215.998870849609,33.6574058532715,3.90063881874084
-215.498870849609,33.6580772399902,3.92655897140503
-214.998870849609,33.658748626709,3.95247912406921
-214.498870849609,33.6594161987305,3.9783992767334
