sim_time,real_time,truck_id,mode,SOC(%),distance(m),velocity(km/h)
1045.78,1.76026e+09,truck1,FV1,99.9157,0,0.000485837
1045.78,1.76026e+09,truck1,FV1,99.916,0,0.000485837
1045.8,1.76026e+09,truck1,FV1,99.9164,0,0.000484253
1045.8,1.76026e+09,truck1,FV1,99.9166,0,0.000484253
1045.82,1.76026e+09,truck1,FV1,99.9169,0,0.000484253
1045.82,1.76026e+09,truck1,FV1,99.9171,0,0.000484253
1045.84,1.76026e+09,truck1,FV1,99.9174,0,0.00142078
1045.84,1.76026e+09,truck1,FV1,99.9176,0,0.00142078
1045.86,1.76026e+09,truck1,FV1,99.9178,0,0.000452398
1045.86,1.76026e+09,truck1,FV1,99.9179,0,0.000452398
1045.88,1.76026e+09,truck1,FV1,99.9181,0,0.000500778
1045.88,1.76026e+09,truck1,FV1,99.9183,0,0.000500778
1045.9,1.76026e+09,truck1,FV1,99.9184,0,0.000496799
1045.9,1.76026e+09,truck1,FV1,99.9185,0,0.000496799
1045.92,1.76026e+09,truck1,FV1,99.9186,0,0.00048987
1045.92,1.76026e+09,truck1,FV1,99.9187,0,0.00048987
1045.94,1.76026e+09,truck1,FV1,99.9188,0,0.00048987
1045.94,1.76026e+09,truck1,FV1,99.9189,0,0.00048987
1045.96,1.76026e+09,truck1,FV1,99.919,0,0.000484901
1045.96,1.76026e+09,truck1,FV1,99.9191,0,0.000484901
1045.98,1.76026e+09,truck1,FV1,99.9192,0,0.000484901
1045.98,1.76026e+09,truck1,FV1,99.9192,0,0.000484901
1046,1.76026e+09,truck1,FV1,99.9193,0,0.000484374
1046,1.76026e+09,truck1,FV1,99.9194,0,0.000484374
1046.02,1.76026e+09,truck1,FV1,99.9194,0,0.00142156
1046.02,1.76026e+09,truck1,FV1,99.9195,0,0.00142156
1046.04,1.76026e+09,truck1,FV1,99.9195,0,0.00142156
1046.04,1.76026e+09,truck1,FV1,99.9196,0,0.00142156
1046.06,1.76026e+09,truck1,FV1,99.9196,0,0.000452223
1046.06,1.76026e+09,truck1,FV1,99.9196,0,0.000452223
1046.08,1.76026e+09,truck1,FV1,99.9197,0,0.000500462
1046.08,1.76026e+09,truck1,FV1,99.9197,0,0.000500462
1046.1,1.76026e+09,truck1,FV1,99.9197,0,0.000496267
1046.1,1.76026e+09,truck1,FV1,99.9197,0,0.000496267
1046.12,1.76026e+09,truck1,FV1,99.9198,0,0.000493807
1046.12,1.76026e+09,truck1,FV1,99.9198,0,0.000493807
1046.14,1.76026e+09,truck1,FV1,99.9198,0,0.000488201
1046.14,1.76026e+09,truck1,FV1,99.9198,0,0.000488201
1046.16,1.76026e+09,truck1,FV1,99.9199,0,0.000486739
1046.16,1.76026e+09,truck1,FV1,99.9199,0,0.000486739
1046.18,1.76026e+09,truck1,FV1,99.9199,0,0.0004861
1046.18,1.76026e+09,truck1,FV1,99.9199,0,0.0004861
1046.2,1.76026e+09,truck1,FV1,99.9199,0,0.0004861
1046.2,1.76026e+09,truck1,FV1,99.9199,0,0.0004861
1046.22,1.76026e+09,truck1,FV1,99.9199,0,0.000485256
1046.22,1.76026e+09,truck1,FV1,99.9199,0,0.000485256
1046.24,1.76026e+09,truck1,FV1,99.92,0,0.00045749
1046.24,1.76026e+09,truck1,FV1,99.92,0,0.00045749
1046.26,1.76026e+09,truck1,FV1,99.92,0,0.00045749
1046.26,1.76026e+09,truck1,FV1,99.92,0,0.00045749
1046.28,1.76026e+09,truck1,FV1,99.92,0,0.000504057
1046.28,1.76026e+09,truck1,FV1,99.92,0,0.000504057
1046.3,1.76026e+09,truck1,FV1,99.92,0,0.000499942
1046.3,1.76026e+09,truck1,FV1,99.92,0,0.000499942
1046.32,1.76026e+09,truck1,FV1,99.92,0,0.000495109
1046.32,1.76026e+09,truck1,FV1,99.92,0,0.000495109
1046.34,1.76026e+09,truck1,FV1,99.92,0,0.000491815
1046.34,1.76026e+09,truck1,FV1,99.92,0,0.000491815
1046.36,1.76026e+09,truck1,FV1,99.92,0,0.000491815
1046.36,1.76026e+09,truck1,FV1,99.92,0,0.000491815
1046.38,1.76026e+09,truck1,FV1,99.92,0,0.000487933
1046.38,1.76026e+09,truck1,FV1,99.92,0,0.000487933
1046.4,1.76026e+09,truck1,FV1,99.92,0,0.0004869
1046.4,1.76026e+09,truck1,FV1,99.92,0,0.0004869
1046.42,1.76026e+09,truck1,FV1,99.92,0,0.00142177
1046.42,1.76026e+09,truck1,FV1,99.92,0,0.00142177
1046.44,1.76026e+09,truck1,FV1,99.92,0,0.000454787
1046.44,1.76026e+09,truck1,FV1,99.92,0,0.000454787
1046.46,1.76026e+09,truck1,FV1,99.92,0,0.000454787
1046.46,1.76026e+09,truck1,FV1,99.9201,0,0.000454787
1046.48,1.76026e+09,truck1,FV1,99.9201,0,0.000498143
1046.48,1.76026e+09,truck1,FV1,99.9201,0,0.000498143
1046.5,1.76026e+09,truck1,FV1,99.9201,0,0.000492889
1046.5,1.76026e+09,truck1,FV1,99.9201,0,0.000492889
1046.52,1.76026e+09,truck1,FV1,99.9201,0,0.000492889
1046.52,1.76026e+09,truck1,FV1,99.9201,0,0.000492889
1046.54,1.76026e+09,truck1,FV1,99.9201,0,0.000488777
1046.54,1.76026e+09,truck1,FV1,99.9201,0,0.000488777
1046.56,1.76026e+09,truck1,FV1,99.9201,0,0.000484589
1046.56,1.76026e+09,truck1,FV1,99.9201,0,0.000484589
1046.58,1.76026e+09,truck1,FV1,99.9201,0,0.000483645
1046.58,1.76026e+09,truck1,FV1,99.9201,0,0.000483645
1046.6,1.76026e+09,truck1,FV1,99.9201,0,0.000483645
1046.6,1.76026e+09,truck1,FV1,99.9201,0,0.000483645
1046.62,1.76026e+09,truck1,FV1,99.9201,0,0.000483137
1046.62,1.76026e+09,truck1,FV1,99.9201,0,0.000483137
1046.64,1.76026e+09,truck1,FV1,99.9201,0,0.000482656
1046.64,1.76026e+09,truck1,FV1,99.9201,0,0.000482656
1046.66,1.76026e+09,truck1,FV1,99.9201,0,0.00142115
1046.66,1.76026e+09,truck1,FV1,99.9201,0,0.00142115
1046.68,1.76026e+09,truck1,FV1,99.9201,0,0.000453094
1046.68,1.76026e+09,truck1,FV1,99.9201,0,0.000453094
1046.7,1.76026e+09,truck1,FV1,99.9201,0,0.000498207
1046.7,1.76026e+09,truck1,FV1,99.9201,0,0.000498207
1046.72,1.76026e+09,truck1,FV1,99.9201,0,0.000493979
1046.72,1.76026e+09,truck1,FV1,99.9201,0,0.000493979
1046.74,1.76026e+09,truck1,FV1,99.9201,0,0.000489948
1046.74,1.76026e+09,truck1,FV1,99.9201,0,0.000489948
1046.76,1.76026e+09,truck1,FV1,99.9201,0,0.000489948
1046.76,1.76026e+09,truck1,FV1,99.9201,0,0.000489948
1046.78,1.76026e+09,truck1,FV1,99.9201,0,0.000487158
1046.78,1.76026e+09,truck1,FV1,99.9201,0,0.000487158
1046.8,1.76026e+09,truck1,FV1,99.9201,0,0.000484215
1046.8,1.76026e+09,truck1,FV1,99.9201,0,0.000484215
1046.82,1.76026e+09,truck1,FV1,99.9201,0,0.000485447
1046.82,1.76026e+09,truck1,FV1,99.9201,0,0.000485447
1046.84,1.76026e+09,truck1,FV1,99.9201,0,0.000483937
1046.84,1.76026e+09,truck1,FV1,99.9201,0,0.000483937
1046.86,1.76026e+09,truck1,FV1,99.9201,0,0.00142226
1046.86,1.76026e+09,truck1,FV1,99.9201,0,0.00142226
1046.88,1.76026e+09,truck1,FV1,99.9201,0,0.000456418
1046.88,1.76026e+09,truck1,FV1,99.9201,0,0.000456418
1046.9,1.76026e+09,truck1,FV1,99.9201,0,0.000504503
1046.9,1.76026e+09,truck1,FV1,99.9201,0,0.000504503
1046.92,1.76026e+09,truck1,FV1,99.9201,0,0.000495152
1046.92,1.76026e+09,truck1,FV1,99.9201,0,0.000495152
1046.94,1.76026e+09,truck1,FV1,99.9201,0,0.00049301
1046.94,1.76026e+09,truck1,FV1,99.9201,0,0.00049301
1046.96,1.76026e+09,truck1,FV1,99.9201,0,0.00049301
1046.96,1.76026e+09,truck1,FV1,99.9201,0,0.00049301
1046.98,1.76026e+09,truck1,FV1,99.9201,0,0.0004906
1046.98,1.76026e+09,truck1,FV1,99.9201,0,0.0004906
1047,1.76026e+09,truck1,FV1,99.9201,0,0.0004906
1047,1.76026e+09,truck1,FV1,99.9201,0,0.0004906
1047.02,1.76026e+09,truck1,FV1,99.9201,0,0.000485059
1047.02,1.76026e+09,truck1,FV1,99.9201,0,0.000485059
1047.04,1.76026e+09,truck1,FV1,99.9201,0,0.000485059
1047.04,1.76026e+09,truck1,FV1,99.9201,0,0.000485059
1047.06,1.76026e+09,truck1,FV1,99.9201,0,0.00142144
1047.06,1.76026e+09,truck1,FV1,99.9201,0,0.00142144
1047.08,1.76026e+09,truck1,FV1,99.9201,0,0.00142144
1047.08,1.76026e+09,truck1,FV1,99.9201,0,0.00142144
1047.1,1.76026e+09,truck1,FV1,99.9201,0,0.000453737
1047.1,1.76026e+09,truck1,FV1,99.9201,0,0.000453737
1047.12,1.76026e+09,truck1,FV1,99.9201,0,0.00049799
1047.12,1.76026e+09,truck1,FV1,99.9201,0,0.00049799
1047.14,1.76026e+09,truck1,FV1,99.9201,0,0.000490048
1047.14,1.76026e+09,truck1,FV1,99.9201,0,0.000490048
1047.16,1.76026e+09,truck1,FV1,99.9201,0,0.000490048
1047.16,1.76026e+09,truck1,FV1,99.9201,0,0.000490048
1047.18,1.76026e+09,truck1,FV1,99.9201,0,0.000487735
1047.18,1.76026e+09,truck1,FV1,99.9201,0,0.000487735
1047.2,1.76026e+09,truck1,FV1,99.9201,0,0.000484344
1047.2,1.76026e+09,truck1,FV1,99.9201,0,0.000484344
1047.22,1.76026e+09,truck1,FV1,99.9201,0,0.000485432
1047.22,1.76026e+09,truck1,FV1,99.9201,0,0.000485432
1047.24,1.76026e+09,truck1,FV1,99.9201,0,0.000484748
1047.24,1.76026e+09,truck1,FV1,99.9201,0,0.000484748
1047.26,1.76026e+09,truck1,FV1,99.9201,0,0.000484748
1047.26,1.76026e+09,truck1,FV1,99.9201,0,0.000484748
1047.28,1.76026e+09,truck1,FV1,99.9201,0,0.00142225
1047.28,1.76026e+09,truck1,FV1,99.9201,0,0.00142225
1047.3,1.76026e+09,truck1,FV1,99.9201,0,0.00142225
1047.3,1.76026e+09,truck1,FV1,99.9201,0,0.00142225
1047.32,1.76026e+09,truck1,FV1,99.9201,0,0.000455098
1047.32,1.76026e+09,truck1,FV1,99.9201,0,0.000455098
1047.34,1.76026e+09,truck1,FV1,99.9201,0,0.000502793
1047.34,1.76026e+09,truck1,FV1,99.9201,0,0.000502793
1047.36,1.76026e+09,truck1,FV1,99.9201,0,0.00049437
1047.36,1.76026e+09,truck1,FV1,99.9201,0,0.00049437
1047.38,1.76026e+09,truck1,FV1,99.9201,0,0.00049437
1047.38,1.76026e+09,truck1,FV1,99.9201,0,0.00049437
1047.4,1.76026e+09,truck1,FV1,99.9201,0,0.000492498
1047.4,1.76026e+09,truck1,FV1,99.9201,0,0.000492498
1047.42,1.76026e+09,truck1,FV1,99.9201,0,0.000484927
1047.42,1.76026e+09,truck1,FV1,99.9201,0,0.000484927
1047.44,1.76026e+09,truck1,FV1,99.9201,0,0.000485554
1047.44,1.76026e+09,truck1,FV1,99.9201,0,0.000485554
1047.46,1.76026e+09,truck1,FV1,99.9201,0,0.000487415
1047.46,1.76026e+09,truck1,FV1,99.9201,0,0.000487415
1047.48,1.76026e+09,truck1,FV1,99.9201,0,0.000487415
1047.48,1.76026e+09,truck1,FV1,99.9201,0,0.000487415
1047.5,1.76026e+09,truck1,FV1,99.9201,0,0.000486466
1047.5,1.76026e+09,truck1,FV1,99.9201,0,0.000486466
1047.52,1.76026e+09,truck1,FV1,99.9201,0,0.000486341
1047.52,1.76026e+09,truck1,FV1,99.9201,0,0.000486341
1047.54,1.76026e+09,truck1,FV1,99.9201,0,0.00142318
1047.54,1.76026e+09,truck1,FV1,99.9201,0,0.00142318
1047.56,1.76026e+09,truck1,FV1,99.9201,0,0.000455283
1047.56,1.76026e+09,truck1,FV1,99.9201,0,0.000455283
1047.58,1.76026e+09,truck1,FV1,99.9201,0,0.000503677
1047.58,1.76026e+09,truck1,FV1,99.9201,0,0.000503677
1047.6,1.76026e+09,truck1,FV1,99.9201,0,0.000495212
1047.6,1.76026e+09,truck1,FV1,99.9201,0,0.000495212
1047.62,1.76026e+09,truck1,FV1,99.9201,0,0.000495212
1047.62,1.76026e+09,truck1,FV1,99.9201,0,0.000495212
1047.64,1.76026e+09,truck1,FV1,99.9201,0,0.000491082
1047.64,1.76026e+09,truck1,FV1,99.9201,0,0.000491082
1047.66,1.76026e+09,truck1,FV1,99.9201,0,0.000489537
1047.66,1.76026e+09,truck1,FV1,99.9201,0,0.000489537
1047.68,1.76026e+09,truck1,FV1,99.9201,0,0.000487159
1047.68,1.76026e+09,truck1,FV1,99.9201,0,0.000487159
1047.7,1.76026e+09,truck1,FV1,99.9201,0,0.000487159
1047.7,1.76026e+09,truck1,FV1,99.9201,0,0.000487159
1047.72,1.76026e+09,truck1,FV1,99.9201,0,0.000486523
1047.72,1.76026e+09,truck1,FV1,99.9201,0,0.000486523
1047.74,1.76026e+09,truck1,FV1,99.9201,0,0.000485997
1047.74,1.76026e+09,truck1,FV1,99.9201,0,0.000485997
1047.76,1.76026e+09,truck1,FV1,99.9201,0,0.000484994
1047.76,1.76026e+09,truck1,FV1,99.9201,0,0.000484994
1047.78,1.76026e+09,truck1,FV1,99.9201,0,0.00142276
1047.78,1.76026e+09,truck1,FV1,99.9201,0,0.00142276
1047.8,1.76026e+09,truck1,FV1,99.9201,0,0.000452203
1047.8,1.76026e+09,truck1,FV1,99.9201,0,0.000452203
1047.82,1.76026e+09,truck1,FV1,99.9201,0,0.000500456
1047.82,1.76026e+09,truck1,FV1,99.9201,0,0.000500456
1047.84,1.76026e+09,truck1,FV1,99.9201,0,0.000497255
1047.84,1.76026e+09,truck1,FV1,99.9201,0,0.000497255
1047.86,1.76026e+09,truck1,FV1,99.9201,0,0.000492539
1047.86,1.76026e+09,truck1,FV1,99.9201,0,0.000492539
1047.88,1.76026e+09,truck1,FV1,99.9201,0,0.000490046
1047.88,1.76026e+09,truck1,FV1,99.9201,0,0.000490046
1047.9,1.76026e+09,truck1,FV1,99.9201,0,0.000490046
1047.9,1.76026e+09,truck1,FV1,99.9201,0,0.000490046
1047.92,1.76026e+09,truck1,FV1,99.9201,0,0.000487683
1047.92,1.76026e+09,truck1,FV1,99.9201,0,0.000487683
1047.94,1.76026e+09,truck1,FV1,99.9201,0,0.000485738
1047.94,1.76026e+09,truck1,FV1,99.9201,0,0.000485738
1047.96,1.76026e+09,truck1,FV1,99.9201,0,0.000485738
1047.96,1.76026e+09,truck1,FV1,99.9201,0,0.000485738
1047.98,1.76026e+09,truck1,FV1,99.9201,0,0.000482211
1047.98,1.76026e+09,truck1,FV1,99.9201,0,0.000482211
1048,1.76026e+09,truck1,FV1,99.9201,0,0.000481165
1048,1.76026e+09,truck1,FV1,99.9201,0,0.000481165
1048.02,1.76026e+09,truck1,FV1,99.9201,0,0.0014225
1048.02,1.76026e+09,truck1,FV1,99.9201,0,0.0014225
1048.04,1.76026e+09,truck1,FV1,99.9201,0,0.0014225
1048.04,1.76026e+09,truck1,FV1,99.9201,0,0.0014225
1048.06,1.76026e+09,truck1,FV1,99.9201,0,0.000451196
1048.06,1.76026e+09,truck1,FV1,99.9201,0,0.000451196
1048.08,1.76026e+09,truck1,FV1,99.9201,0,0.000495877
1048.08,1.76026e+09,truck1,FV1,99.9201,0,0.000495877
1048.1,1.76026e+09,truck1,FV1,99.9201,0,0.000493685
1048.1,1.76026e+09,truck1,FV1,99.9201,0,0.000493685
1048.12,1.76026e+09,truck1,FV1,99.9201,0,0.000493685
1048.12,1.76026e+09,truck1,FV1,99.9201,0,0.000493685
1048.14,1.76026e+09,truck1,FV1,99.9201,0,0.000489124
1048.14,1.76026e+09,truck1,FV1,99.9201,0,0.000489124
1048.16,1.76026e+09,truck1,FV1,99.9201,0,0.000486565
1048.16,1.76026e+09,truck1,FV1,99.9201,0,0.000486565
1048.18,1.76026e+09,truck1,FV1,99.9201,0,0.000486565
1048.18,1.76026e+09,truck1,FV1,99.9201,0,0.000486565
1048.2,1.76026e+09,truck1,FV1,99.9201,0,0.000483981
1048.2,1.76026e+09,truck1,FV1,99.9201,0,0.000483981
1048.22,1.76026e+09,truck1,FV1,99.9201,0,0.00048365
1048.22,1.76026e+09,truck1,FV1,99.9201,0,0.00048365
1048.24,1.76026e+09,truck1,FV1,99.9201,0,0.00048365
1048.24,1.76026e+09,truck1,FV1,99.9201,0,0.00048365
1048.26,1.76026e+09,truck1,FV1,99.9201,0,0.000483346
1048.26,1.76026e+09,truck1,FV1,99.9201,0,0.000483346
1048.28,1.76026e+09,truck1,FV1,99.9201,0,0.000483346
1048.28,1.76026e+09,truck1,FV1,99.9201,0,0.000483346
1048.3,1.76026e+09,truck1,FV1,99.9201,0,0.00142345
1048.3,1.76026e+09,truck1,FV1,99.9201,0,0.00142345
1048.32,1.76026e+09,truck1,FV1,99.9201,0,0.000454177
1048.32,1.76026e+09,truck1,FV1,99.9201,0,0.000454177
1048.34,1.76026e+09,truck1,FV1,99.9201,0,0.000454177
1048.34,1.76026e+09,truck1,FV1,99.9201,0,0.000454177
1048.36,1.76026e+09,truck1,FV1,99.9201,0,0.000501842
1048.36,1.76026e+09,truck1,FV1,99.9201,0,0.000501842
1048.38,1.76026e+09,truck1,FV1,99.9201,0,0.000498952
1048.38,1.76026e+09,truck1,FV1,99.9201,0,0.000498952
1048.4,1.76026e+09,truck1,FV1,99.9201,0,0.000492347
1048.4,1.76026e+09,truck1,FV1,99.9201,0,0.000492347
1048.42,1.76026e+09,truck1,FV1,99.9201,0,0.000492347
1048.42,1.76026e+09,truck1,FV1,99.9201,0,0.000492347
1048.44,1.76026e+09,truck1,FV1,99.9201,0,0.000487158
1048.44,1.76026e+09,truck1,FV1,99.9201,0,0.000487158
1048.46,1.76026e+09,truck1,FV1,99.9201,0,0.000487158
1048.46,1.76026e+09,truck1,FV1,99.9201,0,0.000487158
1048.48,1.76026e+09,truck1,FV1,99.9201,0,0.000483338
1048.48,1.76026e+09,truck1,FV1,99.9201,0,0.000483338
1048.5,1.76026e+09,truck1,FV1,99.9201,0,0.000482737
1048.5,1.76026e+09,truck1,FV1,99.9201,0,0.000482737
1048.52,1.76026e+09,truck1,FV1,99.9201,0,0.00048138
1048.52,1.76026e+09,truck1,FV1,99.9201,0,0.00048138
1048.54,1.76026e+09,truck1,FV1,99.9201,0,0.00048138
1048.54,1.76026e+09,truck1,FV1,99.9201,0,0.00048138
1048.56,1.76026e+09,truck1,FV1,99.9201,0,0.000483584
1048.56,1.76026e+09,truck1,FV1,99.9201,0,0.000483584
1048.58,1.76026e+09,truck1,FV1,99.9201,0,0.00142254
1048.58,1.76026e+09,truck1,FV1,99.9201,0,0.00142254
1048.6,1.76026e+09,truck1,FV1,99.9201,0,0.00142254
1048.6,1.76026e+09,truck1,FV1,99.9201,0,0.00142254
1048.62,1.76026e+09,truck1,FV1,99.9201,0,0.00044966
1048.62,1.76026e+09,truck1,FV1,99.9201,0,0.00044966
1048.64,1.76026e+09,truck1,FV1,99.9201,0,0.000494438
1048.64,1.76026e+09,truck1,FV1,99.9201,0,0.000494438
1048.66,1.76026e+09,truck1,FV1,99.9201,0,0.000494438
1048.66,1.76026e+09,truck1,FV1,99.9201,0,0.000494438
1048.68,1.76026e+09,truck1,FV1,99.9201,0,0.000490108
1048.68,1.76026e+09,truck1,FV1,99.9201,0,0.000490108
1048.7,1.76026e+09,truck1,FV1,99.9201,0,0.000484947
1048.7,1.76026e+09,truck1,FV1,99.9201,0,0.000484947
1048.72,1.76026e+09,truck1,FV1,99.9201,0,0.000484947
1048.72,1.76026e+09,truck1,FV1,99.9201,0,0.000484947
1048.74,1.76026e+09,truck1,FV1,99.9201,0,0.000484504
1048.74,1.76026e+09,truck1,FV1,99.9201,0,0.000484504
1048.76,1.76026e+09,truck1,FV1,99.9201,0,0.000483981
1048.76,1.76026e+09,truck1,FV1,99.9201,0,0.000483981
1048.78,1.76026e+09,truck1,FV1,99.9201,0,0.000483981
1048.78,1.76026e+09,truck1,FV1,99.9201,0,0.000483981
1048.8,1.76026e+09,truck1,FV1,99.9201,0,0.000483329
1048.8,1.76026e+09,truck1,FV1,99.9201,0,0.000483329
1048.82,1.76026e+09,truck1,FV1,99.9201,0,0.000482508
1048.82,1.76026e+09,truck1,FV1,99.9201,0,0.000482508
1048.84,1.76026e+09,truck1,FV1,99.9201,0,0.000482391
1048.84,1.76026e+09,truck1,FV1,99.9201,0,0.000482391
1048.86,1.76026e+09,truck1,FV1,99.9201,0,0.000481767
1048.86,1.76026e+09,truck1,FV1,99.9201,0,0.000481767
1048.88,1.76026e+09,truck1,FV1,99.9201,0,0.000481193
1048.88,1.76026e+09,truck1,FV1,99.9201,0,0.000481193
1048.9,1.76026e+09,truck1,FV1,99.9201,0,0.00142277
1048.9,1.76026e+09,truck1,FV1,99.9201,0,0.00142277
1048.92,1.76026e+09,truck1,FV1,99.9201,0,0.000450308
1048.92,1.76026e+09,truck1,FV1,99.9201,0,0.000450308
1048.94,1.76026e+09,truck1,FV1,99.9201,0,0.000496203
1048.94,1.76026e+09,truck1,FV1,99.9201,0,0.000496203
1048.96,1.76026e+09,truck1,FV1,99.9201,0,0.000491494
1048.96,1.76026e+09,truck1,FV1,99.9201,0,0.000491494
1048.98,1.76026e+09,truck1,FV1,99.9201,0,0.000491494
1048.98,1.76026e+09,truck1,FV1,99.9201,0,0.000491494
1049,1.76026e+09,truck1,FV1,99.9201,0,0.000489894
1049,1.76026e+09,truck1,FV1,99.9201,0,0.000489894
1049.02,1.76026e+09,truck1,FV1,99.9201,0,0.000488466
1049.02,1.76026e+09,truck1,FV1,99.9201,0,0.000488466
1049.04,1.76026e+09,truck1,FV1,99.9201,0,0.000486641
1049.04,1.76026e+09,truck1,FV1,99.9201,0,0.000486641
1049.06,1.76026e+09,truck1,FV1,99.9201,0,0.000486047
1049.06,1.76026e+09,truck1,FV1,99.9201,0,0.000486047
1049.08,1.76026e+09,truck1,FV1,99.9201,0,0.000486047
1049.08,1.76026e+09,truck1,FV1,99.9201,0,0.000486047
1049.1,1.76026e+09,truck1,FV1,99.9201,0,0.000485557
1049.1,1.76026e+09,truck1,FV1,99.9201,0,0.000485557
1049.12,1.76026e+09,truck1,FV1,99.9201,0,0.000485183
1049.12,1.76026e+09,truck1,FV1,99.9201,0,0.000485183
1049.14,1.76026e+09,truck1,FV1,99.9201,0,0.000484984
1049.14,1.76026e+09,truck1,FV1,99.9201,0,0.000484984
1049.16,1.76026e+09,truck1,FV1,99.9201,0,0.000485179
1049.16,1.76026e+09,truck1,FV1,99.9201,0,0.000485179
1049.18,1.76026e+09,truck1,FV1,99.9201,0,0.000484573
1049.18,1.76026e+09,truck1,FV1,99.9201,0,0.000484573
1049.2,1.76026e+09,truck1,FV1,99.9201,0,0.000484573
1049.2,1.76026e+09,truck1,FV1,99.9201,0,0.000484573
1049.22,1.76026e+09,truck1,FV1,99.9201,0,0.000484829
1049.22,1.76026e+09,truck1,FV1,99.9201,0,0.000484829
1049.24,1.76026e+09,truck1,FV1,99.9201,0,0.00142456
