sim_time,real_time,truck_id,mode,SOC(%),distance(m),velocity(km/h)
1046.02,1.76026e+09,truck2,FV2,66.7954,0,0.00142175
1046.04,1.76026e+09,truck2,FV2,97.7268,0,0.00142175
1046.04,1.76026e+09,truck2,FV2,97.8819,0,0.00142175
1046.06,1.76026e+09,truck2,FV2,98.0766,0,0.00050148
1046.06,1.76026e+09,truck2,FV2,98.2918,0,0.00050148
1046.08,1.76026e+09,truck2,FV2,98.5093,0,0.000497748
1046.08,1.76026e+09,truck2,FV2,98.7141,0,0.000497748
1046.1,1.76026e+09,truck2,FV2,98.8971,0,0.000497748
1046.1,1.76026e+09,truck2,FV2,99.0544,0,0.000497748
1046.12,1.76026e+09,truck2,FV2,99.186,0,0.000488389
1046.12,1.76026e+09,truck2,FV2,99.2945,0,0.000488389
1046.14,1.76026e+09,truck2,FV2,99.3834,0,0.000486925
1046.14,1.76026e+09,truck2,FV2,99.4562,0,0.000486925
1046.16,1.76026e+09,truck2,FV2,99.5161,0,0.00048489
1046.16,1.76026e+09,truck2,FV2,99.5657,0,0.00048489
1046.18,1.76026e+09,truck2,FV2,99.6072,0,0.000483883
1046.18,1.76026e+09,truck2,FV2,99.6422,0,0.000483883
1046.2,1.76026e+09,truck2,FV2,99.6721,0,0.000483296
1046.2,1.76026e+09,truck2,FV2,99.6978,0,0.000483296
1046.22,1.76026e+09,truck2,FV2,99.7201,0,0.000483296
1046.22,1.76026e+09,truck2,FV2,99.7396,0,0.000483296
1046.24,1.76026e+09,truck2,FV2,99.7568,0,0.00142076
1046.24,1.76026e+09,truck2,FV2,99.7721,0,0.00142076
1046.26,1.76026e+09,truck2,FV2,99.7857,0,0.000497126
1046.26,1.76026e+09,truck2,FV2,99.7979,0,0.000497126
1046.28,1.76026e+09,truck2,FV2,99.8089,0,0.000495633
1046.28,1.76026e+09,truck2,FV2,99.8187,0,0.000495633
1046.3,1.76026e+09,truck2,FV2,99.8277,0,0.000491852
1046.3,1.76026e+09,truck2,FV2,99.8357,0,0.000491852
1046.32,1.76026e+09,truck2,FV2,99.843,0,0.000489543
1046.32,1.76026e+09,truck2,FV2,99.8497,0,0.000489543
1046.34,1.76026e+09,truck2,FV2,99.8557,0,0.000489543
1046.34,1.76026e+09,truck2,FV2,99.8612,0,0.000489543
1046.36,1.76026e+09,truck2,FV2,99.8662,0,0.000485774
1046.36,1.76026e+09,truck2,FV2,99.8708,0,0.000485774
1046.38,1.76026e+09,truck2,FV2,99.8749,0,0.000485774
1046.38,1.76026e+09,truck2,FV2,99.8787,0,0.000485774
1046.4,1.76026e+09,truck2,FV2,99.8822,0,0.000484811
1046.4,1.76026e+09,truck2,FV2,99.8853,0,0.000484811
1046.42,1.76026e+09,truck2,FV2,99.8882,0,0.0014212
1046.42,1.76026e+09,truck2,FV2,99.8908,0,0.0014212
1046.44,1.76026e+09,truck2,FV2,99.8933,0,0.000456069
1046.44,1.76026e+09,truck2,FV2,99.8955,0,0.000456069
1046.46,1.76026e+09,truck2,FV2,99.8975,0,0.000503682
1046.46,1.76026e+09,truck2,FV2,99.8993,0,0.000503682
1046.48,1.76026e+09,truck2,FV2,99.901,0,0.000499999
1046.48,1.76026e+09,truck2,FV2,99.9025,0,0.000499999
1046.5,1.76026e+09,truck2,FV2,99.9039,0,0.00049366
1046.5,1.76026e+09,truck2,FV2,99.9052,0,0.00049366
1046.52,1.76026e+09,truck2,FV2,99.9064,0,0.000489384
1046.52,1.76026e+09,truck2,FV2,99.9075,0,0.000489384
1046.54,1.76026e+09,truck2,FV2,99.9085,0,0.000485733
1046.54,1.76026e+09,truck2,FV2,99.9094,0,0.000485733
1046.56,1.76026e+09,truck2,FV2,99.9103,0,0.000484162
1046.56,1.76026e+09,truck2,FV2,99.911,0,0.000484162
1046.58,1.76026e+09,truck2,FV2,99.9117,0,0.000484162
1046.58,1.76026e+09,truck2,FV2,99.9124,0,0.000484162
1046.6,1.76026e+09,truck2,FV2,99.913,0,0.000484484
1046.6,1.76026e+09,truck2,FV2,99.9135,0,0.000484484
1046.62,1.76026e+09,truck2,FV2,99.9141,0,0.000484362
1046.62,1.76026e+09,truck2,FV2,99.9145,0,0.000484362
1046.64,1.76026e+09,truck2,FV2,99.9149,0,0.0014218
1046.64,1.76026e+09,truck2,FV2,99.9153,0,0.0014218
1046.66,1.76026e+09,truck2,FV2,99.9157,0,0.000452658
1046.66,1.76026e+09,truck2,FV2,99.916,0,0.000452658
1046.68,1.76026e+09,truck2,FV2,99.9164,0,0.000500616
1046.68,1.76026e+09,truck2,FV2,99.9166,0,0.000500616
1046.7,1.76026e+09,truck2,FV2,99.9169,0,0.000496405
1046.7,1.76026e+09,truck2,FV2,99.9171,0,0.000496405
1046.72,1.76026e+09,truck2,FV2,99.9174,0,0.000491655
1046.72,1.76026e+09,truck2,FV2,99.9176,0,0.000491655
1046.74,1.76026e+09,truck2,FV2,99.9178,0,0.000490082
1046.74,1.76026e+09,truck2,FV2,99.9179,0,0.000490082
1046.76,1.76026e+09,truck2,FV2,99.9181,0,0.000487428
1046.76,1.76026e+09,truck2,FV2,99.9183,0,0.000487428
1046.78,1.76026e+09,truck2,FV2,99.9184,0,0.000487428
1046.78,1.76026e+09,truck2,FV2,99.9185,0,0.000487428
1046.8,1.76026e+09,truck2,FV2,99.9186,0,0.000485888
1046.8,1.76026e+09,truck2,FV2,99.9187,0,0.000485888
1046.82,1.76026e+09,truck2,FV2,99.9188,0,0.000484363
1046.82,1.76026e+09,truck2,FV2,99.9189,0,0.000484363
1046.84,1.76026e+09,truck2,FV2,99.919,0,0.00142195
1046.84,1.76026e+09,truck2,FV2,99.9191,0,0.00142195
1046.86,1.76026e+09,truck2,FV2,99.9192,0,0.00142195
1046.86,1.76026e+09,truck2,FV2,99.9192,0,0.00142195
1046.88,1.76026e+09,truck2,FV2,99.9193,0,0.000503786
1046.88,1.76026e+09,truck2,FV2,99.9194,0,0.000503786
1046.9,1.76026e+09,truck2,FV2,99.9194,0,0.000499618
1046.9,1.76026e+09,truck2,FV2,99.9195,0,0.000499618
1046.92,1.76026e+09,truck2,FV2,99.9195,0,0.000495508
1046.92,1.76026e+09,truck2,FV2,99.9196,0,0.000495508
1046.94,1.76026e+09,truck2,FV2,99.9196,0,0.000493353
1046.94,1.76026e+09,truck2,FV2,99.9196,0,0.000493353
1046.96,1.76026e+09,truck2,FV2,99.9197,0,0.000492166
1046.96,1.76026e+09,truck2,FV2,99.9197,0,0.000492166
1046.98,1.76026e+09,truck2,FV2,99.9197,0,0.00049046
1046.98,1.76026e+09,truck2,FV2,99.9197,0,0.00049046
1047,1.76026e+09,truck2,FV2,99.9198,0,0.000488526
1047,1.76026e+09,truck2,FV2,99.9198,0,0.000488526
1047.02,1.76026e+09,truck2,FV2,99.9198,0,0.000488526
1047.02,1.76026e+09,truck2,FV2,99.9198,0,0.000488526
1047.04,1.76026e+09,truck2,FV2,99.9199,0,0.000482559
1047.04,1.76026e+09,truck2,FV2,99.9199,0,0.000482559
1047.06,1.76026e+09,truck2,FV2,99.9199,0,0.00142134
1047.06,1.76026e+09,truck2,FV2,99.9199,0,0.00142134
1047.08,1.76026e+09,truck2,FV2,99.9199,0,0.00142134
1047.08,1.76026e+09,truck2,FV2,99.9199,0,0.00142134
1047.1,1.76026e+09,truck2,FV2,99.9199,0,0.000498384
1047.1,1.76026e+09,truck2,FV2,99.9199,0,0.000498384
1047.12,1.76026e+09,truck2,FV2,99.92,0,0.000494384
1047.12,1.76026e+09,truck2,FV2,99.92,0,0.000494384
1047.14,1.76026e+09,truck2,FV2,99.92,0,0.000494384
1047.14,1.76026e+09,truck2,FV2,99.92,0,0.000494384
1047.16,1.76026e+09,truck2,FV2,99.92,0,0.000490191
1047.16,1.76026e+09,truck2,FV2,99.92,0,0.000490191
1047.18,1.76026e+09,truck2,FV2,99.92,0,0.000489038
1047.18,1.76026e+09,truck2,FV2,99.92,0,0.000489038
1047.2,1.76026e+09,truck2,FV2,99.92,0,0.000487415
1047.2,1.76026e+09,truck2,FV2,99.92,0,0.000487415
1047.22,1.76026e+09,truck2,FV2,99.92,0,0.000487415
1047.22,1.76026e+09,truck2,FV2,99.92,0,0.000487415
1047.24,1.76026e+09,truck2,FV2,99.92,0,0.000485006
1047.24,1.76026e+09,truck2,FV2,99.92,0,0.000485006
1047.26,1.76026e+09,truck2,FV2,99.92,0,0.000486721
1047.26,1.76026e+09,truck2,FV2,99.92,0,0.000486721
1047.28,1.76026e+09,truck2,FV2,99.92,0,0.00142195
1047.28,1.76026e+09,truck2,FV2,99.92,0,0.00142195
1047.3,1.76026e+09,truck2,FV2,99.92,0,0.000452777
1047.3,1.76026e+09,truck2,FV2,99.92,0,0.000452777
1047.32,1.76026e+09,truck2,FV2,99.92,0,0.000500849
1047.32,1.76026e+09,truck2,FV2,99.92,0,0.000500849
1047.34,1.76026e+09,truck2,FV2,99.92,0,0.000500849
1047.34,1.76026e+09,truck2,FV2,99.9201,0,0.000500849
1047.36,1.76026e+09,truck2,FV2,99.9201,0,0.000493886
1047.36,1.76026e+09,truck2,FV2,99.9201,0,0.000493886
1047.38,1.76026e+09,truck2,FV2,99.9201,0,0.000489753
1047.38,1.76026e+09,truck2,FV2,99.9201,0,0.000489753
1047.4,1.76026e+09,truck2,FV2,99.9201,0,0.000488468
1047.4,1.76026e+09,truck2,FV2,99.9201,0,0.000488468
1047.42,1.76026e+09,truck2,FV2,99.9201,0,0.000486958
1047.42,1.76026e+09,truck2,FV2,99.9201,0,0.000486958
1047.44,1.76026e+09,truck2,FV2,99.9201,0,0.000485995
1047.44,1.76026e+09,truck2,FV2,99.9201,0,0.000485995
1047.46,1.76026e+09,truck2,FV2,99.9201,0,0.000485662
1047.46,1.76026e+09,truck2,FV2,99.9201,0,0.000485662
1047.48,1.76026e+09,truck2,FV2,99.9201,0,0.000484555
1047.48,1.76026e+09,truck2,FV2,99.9201,0,0.000484555
1047.5,1.76026e+09,truck2,FV2,99.9201,0,0.000482315
1047.5,1.76026e+09,truck2,FV2,99.9201,0,0.000482315
1047.52,1.76026e+09,truck2,FV2,99.9201,0,0.00142172
1047.52,1.76026e+09,truck2,FV2,99.9201,0,0.00142172
1047.54,1.76026e+09,truck2,FV2,99.9201,0,0.000451746
1047.54,1.76026e+09,truck2,FV2,99.9201,0,0.000451746
1047.56,1.76026e+09,truck2,FV2,99.9201,0,0.000496996
1047.56,1.76026e+09,truck2,FV2,99.9201,0,0.000496996
1047.58,1.76026e+09,truck2,FV2,99.9201,0,0.000496996
1047.58,1.76026e+09,truck2,FV2,99.9201,0,0.000496996
1047.6,1.76026e+09,truck2,FV2,99.9201,0,0.000490503
1047.6,1.76026e+09,truck2,FV2,99.9201,0,0.000490503
1047.62,1.76026e+09,truck2,FV2,99.9201,0,0.000489283
1047.62,1.76026e+09,truck2,FV2,99.9201,0,0.000489283
1047.64,1.76026e+09,truck2,FV2,99.9201,0,0.000487627
1047.64,1.76026e+09,truck2,FV2,99.9201,0,0.000487627
1047.66,1.76026e+09,truck2,FV2,99.9201,0,0.000486975
1047.66,1.76026e+09,truck2,FV2,99.9201,0,0.000486975
1047.68,1.76026e+09,truck2,FV2,99.9201,0,0.000485465
1047.68,1.76026e+09,truck2,FV2,99.9201,0,0.000485465
1047.7,1.76026e+09,truck2,FV2,99.9201,0,0.000485465
1047.7,1.76026e+09,truck2,FV2,99.9201,0,0.000485465
1047.72,1.76026e+09,truck2,FV2,99.9201,0,0.000484479
1047.72,1.76026e+09,truck2,FV2,99.9201,0,0.000484479
1047.74,1.76026e+09,truck2,FV2,99.9201,0,0.000483425
1047.74,1.76026e+09,truck2,FV2,99.9201,0,0.000483425
1047.76,1.76026e+09,truck2,FV2,99.9201,0,0.00142259
1047.76,1.76026e+09,truck2,FV2,99.9201,0,0.00142259
1047.78,1.76026e+09,truck2,FV2,99.9201,0,0.000453894
1047.78,1.76026e+09,truck2,FV2,99.9201,0,0.000453894
1047.8,1.76026e+09,truck2,FV2,99.9201,0,0.000453894
1047.8,1.76026e+09,truck2,FV2,99.9201,0,0.000453894
1047.82,1.76026e+09,truck2,FV2,99.9201,0,0.000502417
1047.82,1.76026e+09,truck2,FV2,99.9201,0,0.000502417
1047.84,1.76026e+09,truck2,FV2,99.9201,0,0.000498299
1047.84,1.76026e+09,truck2,FV2,99.9201,0,0.000498299
1047.86,1.76026e+09,truck2,FV2,99.9201,0,0.000493954
1047.86,1.76026e+09,truck2,FV2,99.9201,0,0.000493954
1047.88,1.76026e+09,truck2,FV2,99.9201,0,0.000488126
1047.88,1.76026e+09,truck2,FV2,99.9201,0,0.000488126
1047.9,1.76026e+09,truck2,FV2,99.9201,0,0.000484661
1047.9,1.76026e+09,truck2,FV2,99.9201,0,0.000484661
1047.92,1.76026e+09,truck2,FV2,99.9201,0,0.000483324
1047.92,1.76026e+09,truck2,FV2,99.9201,0,0.000483324
1047.94,1.76026e+09,truck2,FV2,99.9201,0,0.000482282
1047.94,1.76026e+09,truck2,FV2,99.9201,0,0.000482282
1047.96,1.76026e+09,truck2,FV2,99.9201,0,0.000483119
1047.96,1.76026e+09,truck2,FV2,99.9201,0,0.000483119
1047.98,1.76026e+09,truck2,FV2,99.9201,0,0.000482928
1047.98,1.76026e+09,truck2,FV2,99.9201,0,0.000482928
1048,1.76026e+09,truck2,FV2,99.9201,0,0.000482928
1048,1.76026e+09,truck2,FV2,99.9201,0,0.000482928
1048.02,1.76026e+09,truck2,FV2,99.9201,0,0.000482524
1048.02,1.76026e+09,truck2,FV2,99.9201,0,0.000482524
1048.04,1.76026e+09,truck2,FV2,99.9201,0,0.000453028
1048.04,1.76026e+09,truck2,FV2,99.9201,0,0.000453028
1048.06,1.76026e+09,truck2,FV2,99.9201,0,0.000498701
1048.06,1.76026e+09,truck2,FV2,99.9201,0,0.000498701
1048.08,1.76026e+09,truck2,FV2,99.9201,0,0.000498701
1048.08,1.76026e+09,truck2,FV2,99.9201,0,0.000498701
1048.1,1.76026e+09,truck2,FV2,99.9201,0,0.000490255
1048.1,1.76026e+09,truck2,FV2,99.9201,0,0.000490255
1048.12,1.76026e+09,truck2,FV2,99.9201,0,0.000488373
1048.12,1.76026e+09,truck2,FV2,99.9201,0,0.000488373
1048.14,1.76026e+09,truck2,FV2,99.9201,0,0.000485208
1048.14,1.76026e+09,truck2,FV2,99.9201,0,0.000485208
1048.16,1.76026e+09,truck2,FV2,99.9201,0,0.00048593
1048.16,1.76026e+09,truck2,FV2,99.9201,0,0.00048593
1048.18,1.76026e+09,truck2,FV2,99.9201,0,0.000484646
1048.18,1.76026e+09,truck2,FV2,99.9201,0,0.000484646
1048.2,1.76026e+09,truck2,FV2,99.9201,0,0.000483873
1048.2,1.76026e+09,truck2,FV2,99.9201,0,0.000483873
1048.22,1.76026e+09,truck2,FV2,99.9201,0,0.000483873
1048.22,1.76026e+09,truck2,FV2,99.9201,0,0.000483873
1048.24,1.76026e+09,truck2,FV2,99.9201,0,0.000483187
1048.24,1.76026e+09,truck2,FV2,99.9201,0,0.000483187
1048.26,1.76026e+09,truck2,FV2,99.9201,0,0.000482039
1048.26,1.76026e+09,truck2,FV2,99.9201,0,0.000482039
1048.28,1.76026e+09,truck2,FV2,99.9201,0,0.00142213
1048.28,1.76026e+09,truck2,FV2,99.9201,0,0.00142213
1048.3,1.76026e+09,truck2,FV2,99.9201,0,0.000451177
1048.3,1.76026e+09,truck2,FV2,99.9201,0,0.000451177
1048.32,1.76026e+09,truck2,FV2,99.9201,0,0.000451177
1048.32,1.76026e+09,truck2,FV2,99.9201,0,0.000451177
1048.34,1.76026e+09,truck2,FV2,99.9201,0,0.000494676
1048.34,1.76026e+09,truck2,FV2,99.9201,0,0.000494676
1048.36,1.76026e+09,truck2,FV2,99.9201,0,0.000492605
1048.36,1.76026e+09,truck2,FV2,99.9201,0,0.000492605
1048.38,1.76026e+09,truck2,FV2,99.9201,0,0.000490703
1048.38,1.76026e+09,truck2,FV2,99.9201,0,0.000490703
1048.4,1.76026e+09,truck2,FV2,99.9201,0,0.000488774
1048.4,1.76026e+09,truck2,FV2,99.9201,0,0.000488774
1048.42,1.76026e+09,truck2,FV2,99.9201,0,0.000488051
1048.42,1.76026e+09,truck2,FV2,99.9201,0,0.000488051
1048.44,1.76026e+09,truck2,FV2,99.9201,0,0.000486875
1048.44,1.76026e+09,truck2,FV2,99.9201,0,0.000486875
1048.46,1.76026e+09,truck2,FV2,99.9201,0,0.000486922
1048.46,1.76026e+09,truck2,FV2,99.9201,0,0.000486922
1048.48,1.76026e+09,truck2,FV2,99.9201,0,0.000487125
1048.48,1.76026e+09,truck2,FV2,99.9201,0,0.000487125
1048.5,1.76026e+09,truck2,FV2,99.9201,0,0.000486618
1048.5,1.76026e+09,truck2,FV2,99.9201,0,0.000486618
1048.52,1.76026e+09,truck2,FV2,99.9201,0,0.000483422
1048.52,1.76026e+09,truck2,FV2,99.9201,0,0.000483422
1048.54,1.76026e+09,truck2,FV2,99.9201,0,0.000483068
1048.54,1.76026e+09,truck2,FV2,99.9201,0,0.000483068
1048.56,1.76026e+09,truck2,FV2,99.9201,0,0.000482842
1048.56,1.76026e+09,truck2,FV2,99.9201,0,0.000482842
1048.58,1.76026e+09,truck2,FV2,99.9201,0,0.00142303
1048.58,1.76026e+09,truck2,FV2,99.9201,0,0.00142303
1048.6,1.76026e+09,truck2,FV2,99.9201,0,0.00142303
1048.6,1.76026e+09,truck2,FV2,99.9201,0,0.00142303
1048.62,1.76026e+09,truck2,FV2,99.9201,0,0.000498609
1048.62,1.76026e+09,truck2,FV2,99.9201,0,0.000498609
1048.64,1.76026e+09,truck2,FV2,99.9201,0,0.000498609
1048.64,1.76026e+09,truck2,FV2,99.9201,0,0.000498609
1048.66,1.76026e+09,truck2,FV2,99.9201,0,0.000490462
1048.66,1.76026e+09,truck2,FV2,99.9201,0,0.000490462
1048.68,1.76026e+09,truck2,FV2,99.9201,0,0.000490462
1048.68,1.76026e+09,truck2,FV2,99.9201,0,0.000490462
1048.7,1.76026e+09,truck2,FV2,99.9201,0,0.000487002
1048.7,1.76026e+09,truck2,FV2,99.9201,0,0.000487002
1048.72,1.76026e+09,truck2,FV2,99.9201,0,0.000487002
1048.72,1.76026e+09,truck2,FV2,99.9201,0,0.000487002
1048.74,1.76026e+09,truck2,FV2,99.9201,0,0.000484609
1048.74,1.76026e+09,truck2,FV2,99.9201,0,0.000484609
1048.76,1.76026e+09,truck2,FV2,99.9201,0,0.000483826
1048.76,1.76026e+09,truck2,FV2,99.9201,0,0.000483826
1048.78,1.76026e+09,truck2,FV2,99.9201,0,0.000482954
1048.78,1.76026e+09,truck2,FV2,99.9201,0,0.000482954
1048.8,1.76026e+09,truck2,FV2,99.9201,0,0.000485436
1048.8,1.76026e+09,truck2,FV2,99.9201,0,0.000485436
1048.82,1.76026e+09,truck2,FV2,99.9201,0,0.000485436
1048.82,1.76026e+09,truck2,FV2,99.9201,0,0.000485436
1048.84,1.76026e+09,truck2,FV2,99.9201,0,0.000484748
1048.84,1.76026e+09,truck2,FV2,99.9201,0,0.000484748
1048.86,1.76026e+09,truck2,FV2,99.9201,0,0.000484316
1048.86,1.76026e+09,truck2,FV2,99.9201,0,0.000484316
1048.88,1.76026e+09,truck2,FV2,99.9201,0,0.00142338
1048.88,1.76026e+09,truck2,FV2,99.9201,0,0.00142338
1048.9,1.76026e+09,truck2,FV2,99.9201,0,0.000453062
1048.9,1.76026e+09,truck2,FV2,99.9201,0,0.000453062
1048.92,1.76026e+09,truck2,FV2,99.9201,0,0.000501904
1048.92,1.76026e+09,truck2,FV2,99.9201,0,0.000501904
1048.94,1.76026e+09,truck2,FV2,99.9201,0,0.000498522
1048.94,1.76026e+09,truck2,FV2,99.9201,0,0.000498522
1048.96,1.76026e+09,truck2,FV2,99.9201,0,0.000492662
1048.96,1.76026e+09,truck2,FV2,99.9201,0,0.000492662
1048.98,1.76026e+09,truck2,FV2,99.9201,0,0.000489282
1048.98,1.76026e+09,truck2,FV2,99.9201,0,0.000489282
1049,1.76026e+09,truck2,FV2,99.9201,0,0.000490737
1049,1.76026e+09,truck2,FV2,99.9201,0,0.000490737
1049.02,1.76026e+09,truck2,FV2,99.9201,0,0.000489444
1049.02,1.76026e+09,truck2,FV2,99.9201,0,0.000489444
1049.04,1.76026e+09,truck2,FV2,99.9201,0,0.000489354
1049.04,1.76026e+09,truck2,FV2,99.9201,0,0.000489354
1049.06,1.76026e+09,truck2,FV2,99.9201,0,0.00048523
1049.06,1.76026e+09,truck2,FV2,99.9201,0,0.00048523
1049.08,1.76026e+09,truck2,FV2,99.9201,0,0.000483048
1049.08,1.76026e+09,truck2,FV2,99.9201,0,0.000483048
1049.1,1.76026e+09,truck2,FV2,99.9201,0,0.000484542
1049.1,1.76026e+09,truck2,FV2,99.9201,0,0.000484542
1049.12,1.76026e+09,truck2,FV2,99.9201,0,0.000483375
1049.12,1.76026e+09,truck2,FV2,99.9201,0,0.000483375
1049.14,1.76026e+09,truck2,FV2,99.9201,0,0.00048322
1049.14,1.76026e+09,truck2,FV2,99.9201,0,0.00048322
1049.16,1.76026e+09,truck2,FV2,99.9201,0,0.00048322
1049.16,1.76026e+09,truck2,FV2,99.9201,0,0.00048322
1049.18,1.76026e+09,truck2,FV2,99.9201,0,0.000483199
1049.18,1.76026e+09,truck2,FV2,99.9201,0,0.000483199
1049.2,1.76026e+09,truck2,FV2,99.9201,0,0.000483199
1049.2,1.76026e+09,truck2,FV2,99.9201,0,0.000483199
1049.22,1.76026e+09,truck2,FV2,99.9201,0,0.00142367
1049.22,1.76026e+09,truck2,FV2,99.9201,0,0.00142367
1049.24,1.76026e+09,truck2,FV2,99.9201,0,0.000453302
1049.24,1.76026e+09,truck2,FV2,99.9201,0,0.000453302
1049.26,1.76026e+09,truck2,FV2,99.9201,0,0.000501774
1049.26,1.76026e+09,truck2,FV2,99.9201,0,0.000501774
1049.28,1.76026e+09,truck2,FV2,99.9201,0,0.000498766
1049.28,1.76026e+09,truck2,FV2,99.9201,0,0.000498766
1049.3,1.76026e+09,truck2,FV2,99.9201,0,0.000498766
1049.3,1.76026e+09,truck2,FV2,99.9201,0,0.000498766
1049.32,1.76026e+09,truck2,FV2,99.9201,0,0.000492291
1049.32,1.76026e+09,truck2,FV2,99.9201,0,0.000492291
1049.34,1.76026e+09,truck2,FV2,99.9201,0,0.000492291
1049.34,1.76026e+09,truck2,FV2,99.9201,0,0.000492291
1049.36,1.76026e+09,truck2,FV2,99.9201,0,0.000488502
1049.36,1.76026e+09,truck2,FV2,99.9201,0,0.000488502
1049.38,1.76026e+09,truck2,FV2,99.9201,0,0.00048602
1049.38,1.76026e+09,truck2,FV2,99.9201,0,0.00048602
1049.4,1.76026e+09,truck2,FV2,99.9201,0,0.00048602
1049.4,1.76026e+09,truck2,FV2,99.9201,0,0.00048602
1049.42,1.76026e+09,truck2,FV2,99.9201,0,0.000485157
1049.42,1.76026e+09,truck2,FV2,99.9201,0,0.000485157
1049.44,1.76026e+09,truck2,FV2,99.9201,0,0.000483173
1049.44,1.76026e+09,truck2,FV2,99.9201,0,0.000483173
1049.46,1.76026e+09,truck2,FV2,99.9201,0,0.000483173
1049.46,1.76026e+09,truck2,FV2,99.9201,0,0.000483173
1049.48,1.76026e+09,truck2,FV2,99.9201,0,0.000482917
1049.48,1.76026e+09,truck2,FV2,99.9201,0,0.000482917
1049.5,1.76026e+09,truck2,FV2,99.9201,0,0.000484772
1049.5,1.76026e+09,truck2,FV2,99.9201,0,0.000484772
1049.52,1.76026e+09,truck2,FV2,99.9201,0,0.00048468
1049.52,1.76026e+09,truck2,FV2,99.9201,0,0.00048468
1049.54,1.76026e+09,truck2,FV2,99.9201,0,0.00048468
1049.54,1.76026e+09,truck2,FV2,99.9201,0,0.00048468
1049.56,1.76026e+09,truck2,FV2,99.9201,0,0.000484649
1049.56,1.76026e+09,truck2,FV2,99.9201,0,0.000484649
1049.58,1.76026e+09,truck2,FV2,99.9201,0,0.000484649
1049.58,1.76026e+09,truck2,FV2,99.9201,0,0.000484649
1049.6,1.76026e+09,truck2,FV2,99.9201,0,0.000450862
1049.6,1.76026e+09,truck2,FV2,99.9201,0,0.000450862
1049.62,1.76026e+09,truck2,FV2,99.9201,0,0.000498447
1049.62,1.76026e+09,truck2,FV2,99.9201,0,0.000498447
1049.64,1.76026e+09,truck2,FV2,99.9201,0,0.00049523
1049.64,1.76026e+09,truck2,FV2,99.9201,0,0.00049523
1049.66,1.76026e+09,truck2,FV2,99.9201,0,0.000490592
1049.66,1.76026e+09,truck2,FV2,99.9201,0,0.000490592
1049.68,1.76026e+09,truck2,FV2,99.9201,0,0.000488649
1049.68,1.76026e+09,truck2,FV2,99.9201,0,0.000488649
1049.7,1.76026e+09,truck2,FV2,99.9201,0,0.000484805
1049.7,1.76026e+09,truck2,FV2,99.9201,0,0.000484805
1049.72,1.76026e+09,truck2,FV2,99.9201,0,0.000483624
1049.72,1.76026e+09,truck2,FV2,99.9201,0,0.000483624
1049.74,1.76026e+09,truck2,FV2,99.9201,0,0.000484453
1049.74,1.76026e+09,truck2,FV2,99.9201,0,0.000484453
1049.76,1.76026e+09,truck2,FV2,99.9201,0,0.000483522
1049.76,1.76026e+09,truck2,FV2,99.9201,0,0.000483522
1049.78,1.76026e+09,truck2,FV2,99.9201,0,0.000483522
1049.78,1.76026e+09,truck2,FV2,99.9201,0,0.000483522
1049.8,1.76026e+09,truck2,FV2,99.9201,0,0.000484983
1049.8,1.76026e+09,truck2,FV2,99.9201,0,0.000484983
1049.82,1.76026e+09,truck2,FV2,99.9201,0,0.000484834
1049.82,1.76026e+09,truck2,FV2,99.9201,0,0.000484834
1049.84,1.76026e+09,truck2,FV2,99.9201,0,0.000484676
1049.84,1.76026e+09,truck2,FV2,99.9201,0,0.000484676
1049.86,1.76026e+09,truck2,FV2,99.9201,0,0.000484676
1049.86,1.76026e+09,truck2,FV2,99.9201,0,0.000484676
1049.88,1.76026e+09,truck2,FV2,99.9201,0,0.000482101
1049.88,1.76026e+09,truck2,FV2,99.9201,0,0.000482101
1049.9,1.76026e+09,truck2,FV2,99.9201,0,0.000484272
1049.9,1.76026e+09,truck2,FV2,99.9201,0,0.000484272
1049.92,1.76026e+09,truck2,FV2,99.9201,0,0.000484149
1049.92,1.76026e+09,truck2,FV2,99.9201,0,0.000484149
1049.94,1.76026e+09,truck2,FV2,99.9201,0,0.000483646
1049.94,1.76026e+09,truck2,FV2,99.9201,0,0.000483646
1049.96,1.76026e+09,truck2,FV2,99.9201,0,0.00142386
1049.96,1.76026e+09,truck2,FV2,99.9201,0,0.00142386
1049.98,1.76026e+09,truck2,FV2,99.9201,0,0.000451494
1049.98,1.76026e+09,truck2,FV2,99.9201,0,0.000451494
1050,1.76026e+09,truck2,FV2,99.9201,0,0.000500001
1050,1.76026e+09,truck2,FV2,99.9201,0,0.000500001
1050.02,1.76026e+09,truck2,FV2,99.9201,0,0.000497193
1050.02,1.76026e+09,truck2,FV2,99.9201,0,0.000497193
1050.04,1.76026e+09,truck2,FV2,99.9201,0,0.000492555
1050.04,1.76026e+09,truck2,FV2,99.9201,0,0.000492555
1050.06,1.76026e+09,truck2,FV2,99.9201,0,0.000492555
1050.06,1.76026e+09,truck2,FV2,99.9201,0,0.000492555
1050.08,1.76026e+09,truck2,FV2,99.9201,0,0.00048707
1050.08,1.76026e+09,truck2,FV2,99.9201,0,0.00048707
1050.1,1.76026e+09,truck2,FV2,99.9201,0,0.000488607
1050.1,1.76026e+09,truck2,FV2,99.9201,0,0.000488607
1050.12,1.76026e+09,truck2,FV2,99.9201,0,0.000487603
1050.12,1.76026e+09,truck2,FV2,99.9201,0,0.000487603
1050.14,1.76026e+09,truck2,FV2,99.9201,0,0.000487603
