sim_time,real_time,truck_id,mode,SOC(%),distance(m),velocity(km/h)
1045.58,1.76026e+09,truck0,LV,99.9201,0,0.00049118
1045.6,1.76026e+09,truck0,LV,99.9201,0,0.000490382
1045.6,1.76026e+09,truck0,LV,99.9201,0,0.000490382
1045.62,1.76026e+09,truck0,LV,99.9201,0,0.000490382
1045.62,1.76026e+09,truck0,LV,99.9201,0,0.000490382
1045.64,1.76026e+09,truck0,LV,99.9201,0,0.00142411
1045.64,1.76026e+09,truck0,LV,99.9201,0,0.00142411
1045.66,1.76026e+09,truck0,LV,99.9201,0,0.000454485
1045.66,1.76026e+09,truck0,LV,99.9201,0,0.000454485
1045.68,1.76026e+09,truck0,LV,99.9201,0,0.000501898
1045.68,1.76026e+09,truck0,LV,99.9201,0,0.000501898
1045.7,1.76026e+09,truck0,LV,99.9201,0,0.000497688
1045.7,1.76026e+09,truck0,LV,99.9201,0,0.000497688
1045.72,1.76026e+09,truck0,LV,99.9201,0,0.000492869
1045.72,1.76026e+09,truck0,LV,99.9201,0,0.000492869
1045.74,1.76026e+09,truck0,LV,99.9201,0,0.000490943
1045.74,1.76026e+09,truck0,LV,99.9201,0,0.000490943
1045.76,1.76026e+09,truck0,LV,99.9201,0,0.000490943
1045.76,1.76026e+09,truck0,LV,99.9201,0,0.000490943
1045.78,1.76026e+09,truck0,LV,99.9201,0,0.000485425
1045.78,1.76026e+09,truck0,LV,99.9201,0,0.000485425
1045.8,1.76026e+09,truck0,LV,99.9201,0,0.00142185
1045.8,1.76026e+09,truck0,LV,99.9201,0,0.00142185
1045.82,1.76026e+09,truck0,LV,99.9201,0,0.000452889
1045.82,1.76026e+09,truck0,LV,99.9201,0,0.000452889
1045.84,1.76026e+09,truck0,LV,99.9201,0,0.000501938
1045.84,1.76026e+09,truck0,LV,99.9201,0,0.000501938
1045.86,1.76026e+09,truck0,LV,99.9201,0,0.000496961
1045.86,1.76026e+09,truck0,LV,99.9201,0,0.000496961
1045.88,1.76026e+09,truck0,LV,99.9201,0,0.000496961
1045.88,1.76026e+09,truck0,LV,99.9201,0,0.000496961
1045.9,1.76026e+09,truck0,LV,99.9201,0,0.000490473
1045.9,1.76026e+09,truck0,LV,99.9201,0,0.000490473
1045.92,1.76026e+09,truck0,LV,99.9201,0,0.000490473
1045.92,1.76026e+09,truck0,LV,99.9201,0,0.000490473
1045.94,1.76026e+09,truck0,LV,99.9201,0,0.000488458
1045.94,1.76026e+09,truck0,LV,99.9201,0,0.000488458
1045.96,1.76026e+09,truck0,LV,99.9201,0,0.00048559
1045.96,1.76026e+09,truck0,LV,99.9201,0,0.00048559
1045.98,1.76026e+09,truck0,LV,99.9201,0,0.00048559
1045.98,1.76026e+09,truck0,LV,99.9201,0,0.00048559
1046,1.76026e+09,truck0,LV,99.9201,0,0.000455494
1046,1.76026e+09,truck0,LV,99.9201,0,0.000455494
1046.02,1.76026e+09,truck0,LV,99.9201,0,0.000503126
1046.02,1.76026e+09,truck0,LV,99.9201,0,0.000503126
1046.04,1.76026e+09,truck0,LV,99.9201,0,0.000503126
1046.04,1.76026e+09,truck0,LV,99.9201,0,0.000503126
1046.06,1.76026e+09,truck0,LV,99.9201,0,0.000499186
1046.06,1.76026e+09,truck0,LV,99.9201,0,0.000499186
1046.08,1.76026e+09,truck0,LV,99.9201,0,0.00049128
1046.08,1.76026e+09,truck0,LV,99.9201,0,0.00049128
1046.1,1.76026e+09,truck0,LV,99.9201,0,0.00049128
1046.1,1.76026e+09,truck0,LV,99.9201,0,0.00049128
1046.12,1.76026e+09,truck0,LV,99.9201,0,0.000489782
1046.12,1.76026e+09,truck0,LV,99.9201,0,0.000489782
1046.14,1.76026e+09,truck0,LV,99.9201,0,0.000488113
1046.14,1.76026e+09,truck0,LV,99.9201,0,0.000488113
1046.16,1.76026e+09,truck0,LV,99.9201,0,0.000488113
1046.16,1.76026e+09,truck0,LV,99.9201,0,0.000488113
1046.18,1.76026e+09,truck0,LV,99.9201,0,0.000455923
1046.18,1.76026e+09,truck0,LV,99.9201,0,0.000455923
1046.2,1.76026e+09,truck0,LV,99.9201,0,0.000455923
1046.2,1.76026e+09,truck0,LV,99.9201,0,0.000455923
1046.22,1.76026e+09,truck0,LV,99.9201,0,0.000496878
1046.22,1.76026e+09,truck0,LV,99.9201,0,0.000496878
1046.24,1.76026e+09,truck0,LV,99.9201,0,0.000496878
1046.24,1.76026e+09,truck0,LV,99.9201,0,0.000496878
1046.26,1.76026e+09,truck0,LV,99.9201,0,0.000488937
1046.26,1.76026e+09,truck0,LV,99.9201,0,0.000488937
1046.28,1.76026e+09,truck0,LV,99.9201,0,0.000488937
1046.28,1.76026e+09,truck0,LV,99.9201,0,0.000488937
1046.3,1.76026e+09,truck0,LV,99.9201,0,0.00048595
1046.3,1.76026e+09,truck0,LV,99.9201,0,0.00048595
1046.32,1.76026e+09,truck0,LV,99.9201,0,0.000484162
1046.32,1.76026e+09,truck0,LV,99.9201,0,0.000484162
1046.34,1.76026e+09,truck0,LV,99.9201,0,0.00142205
1046.34,1.76026e+09,truck0,LV,99.9201,0,0.00142205
1046.36,1.76026e+09,truck0,LV,99.9201,0,0.000451141
1046.36,1.76026e+09,truck0,LV,99.9201,0,0.000451141
1046.38,1.76026e+09,truck0,LV,99.9201,0,0.000451141
1046.38,1.76026e+09,truck0,LV,99.9201,0,0.000451141
1046.4,1.76026e+09,truck0,LV,99.9201,0,0.000495378
1046.4,1.76026e+09,truck0,LV,99.9201,0,0.000495378
1046.42,1.76026e+09,truck0,LV,99.9201,0,0.000490623
1046.42,1.76026e+09,truck0,LV,99.9201,0,0.000490623
1046.44,1.76026e+09,truck0,LV,99.9201,0,0.000488424
1046.44,1.76026e+09,truck0,LV,99.9201,0,0.000488424
1046.46,1.76026e+09,truck0,LV,99.9201,0,0.000486583
1046.46,1.76026e+09,truck0,LV,99.9201,0,0.000486583
1046.48,1.76026e+09,truck0,LV,99.9201,0,0.000487644
1046.48,1.76026e+09,truck0,LV,99.9201,0,0.000487644
1046.5,1.76026e+09,truck0,LV,99.9201,0,0.00048708
1046.5,1.76026e+09,truck0,LV,99.9201,0,0.00048708
1046.52,1.76026e+09,truck0,LV,99.9201,0,0.00142359
1046.52,1.76026e+09,truck0,LV,99.9201,0,0.00142359
1046.54,1.76026e+09,truck0,LV,99.9201,0,0.000454527
1046.54,1.76026e+09,truck0,LV,99.9201,0,0.000454527
1046.56,1.76026e+09,truck0,LV,99.9201,0,0.000502637
1046.56,1.76026e+09,truck0,LV,99.9201,0,0.000502637
1046.58,1.76026e+09,truck0,LV,99.9201,0,0.000498379
1046.58,1.76026e+09,truck0,LV,99.9201,0,0.000498379
1046.6,1.76026e+09,truck0,LV,99.9201,0,0.000492985
1046.6,1.76026e+09,truck0,LV,99.9201,0,0.000492985
1046.62,1.76026e+09,truck0,LV,99.9201,0,0.000491335
1046.62,1.76026e+09,truck0,LV,99.9201,0,0.000491335
1046.64,1.76026e+09,truck0,LV,99.9201,0,0.000489243
1046.64,1.76026e+09,truck0,LV,99.9201,0,0.000489243
1046.66,1.76026e+09,truck0,LV,99.9201,0,0.000488315
1046.66,1.76026e+09,truck0,LV,99.9201,0,0.000488315
1046.68,1.76026e+09,truck0,LV,99.9201,0,0.000484654
1046.68,1.76026e+09,truck0,LV,99.9201,0,0.000484654
1046.7,1.76026e+09,truck0,LV,99.9201,0,0.000484148
1046.7,1.76026e+09,truck0,LV,99.9201,0,0.000484148
1046.72,1.76026e+09,truck0,LV,99.9201,0,0.00142293
1046.72,1.76026e+09,truck0,LV,99.9201,0,0.00142293
1046.74,1.76026e+09,truck0,LV,99.9201,0,0.000455388
1046.74,1.76026e+09,truck0,LV,99.9201,0,0.000455388
1046.76,1.76026e+09,truck0,LV,99.9201,0,0.000503458
1046.76,1.76026e+09,truck0,LV,99.9201,0,0.000503458
1046.78,1.76026e+09,truck0,LV,99.9201,0,0.000499443
1046.78,1.76026e+09,truck0,LV,99.9201,0,0.000499443
1046.8,1.76026e+09,truck0,LV,99.9201,0,0.000499443
1046.8,1.76026e+09,truck0,LV,99.9201,0,0.000499443
1046.82,1.76026e+09,truck0,LV,99.9201,0,0.000493283
1046.82,1.76026e+09,truck0,LV,99.9201,0,0.000493283
1046.84,1.76026e+09,truck0,LV,99.9201,0,0.00048686
1046.84,1.76026e+09,truck0,LV,99.9201,0,0.00048686
1046.86,1.76026e+09,truck0,LV,99.9201,0,0.000485949
1046.86,1.76026e+09,truck0,LV,99.9201,0,0.000485949
1046.88,1.76026e+09,truck0,LV,99.9201,0,0.000484361
1046.88,1.76026e+09,truck0,LV,99.9201,0,0.000484361
1046.9,1.76026e+09,truck0,LV,99.9201,0,0.000484041
1046.9,1.76026e+09,truck0,LV,99.9201,0,0.000484041
1046.92,1.76026e+09,truck0,LV,99.9201,0,0.00142259
1046.92,1.76026e+09,truck0,LV,99.9201,0,0.00142259
1046.94,1.76026e+09,truck0,LV,99.9201,0,0.000454483
1046.94,1.76026e+09,truck0,LV,99.9201,0,0.000454483
1046.96,1.76026e+09,truck0,LV,99.9201,0,0.000502101
1046.96,1.76026e+09,truck0,LV,99.9201,0,0.000502101
1046.98,1.76026e+09,truck0,LV,99.9201,0,0.000502101
1046.98,1.76026e+09,truck0,LV,99.9201,0,0.000502101
1047,1.76026e+09,truck0,LV,99.9201,0,0.000492804
1047,1.76026e+09,truck0,LV,99.9201,0,0.000492804
1047.02,1.76026e+09,truck0,LV,99.9201,0,0.000492804
1047.02,1.76026e+09,truck0,LV,99.9201,0,0.000492804
1047.04,1.76026e+09,truck0,LV,99.9201,0,0.000490282
1047.04,1.76026e+09,truck0,LV,99.9201,0,0.000490282
1047.06,1.76026e+09,truck0,LV,99.9201,0,0.000488776
1047.06,1.76026e+09,truck0,LV,99.9201,0,0.000488776
1047.08,1.76026e+09,truck0,LV,99.9201,0,0.000484756
1047.08,1.76026e+09,truck0,LV,99.9201,0,0.000484756
1047.1,1.76026e+09,truck0,LV,99.9201,0,0.000481613
1047.1,1.76026e+09,truck0,LV,99.9201,0,0.000481613
1047.12,1.76026e+09,truck0,LV,99.9201,0,0.000481613
1047.12,1.76026e+09,truck0,LV,99.9201,0,0.000481613
1047.14,1.76026e+09,truck0,LV,99.9201,0,0.00142217
1047.14,1.76026e+09,truck0,LV,99.9201,0,0.00142217
1047.16,1.76026e+09,truck0,LV,99.9201,0,0.000499086
1047.16,1.76026e+09,truck0,LV,99.9201,0,0.000499086
1047.18,1.76026e+09,truck0,LV,99.9201,0,0.00049513
1047.18,1.76026e+09,truck0,LV,99.9201,0,0.00049513
1047.2,1.76026e+09,truck0,LV,99.9201,0,0.000492878
1047.2,1.76026e+09,truck0,LV,99.9201,0,0.000492878
1047.22,1.76026e+09,truck0,LV,99.9201,0,0.000490269
1047.22,1.76026e+09,truck0,LV,99.9201,0,0.000490269
1047.24,1.76026e+09,truck0,LV,99.9201,0,0.000488985
1047.24,1.76026e+09,truck0,LV,99.9201,0,0.000488985
1047.26,1.76026e+09,truck0,LV,99.9201,0,0.000488985
1047.26,1.76026e+09,truck0,LV,99.9201,0,0.000488985
1047.28,1.76026e+09,truck0,LV,99.9201,0,0.000486957
1047.28,1.76026e+09,truck0,LV,99.9201,0,0.000486957
1047.3,1.76026e+09,truck0,LV,99.9201,0,0.000486052
1047.3,1.76026e+09,truck0,LV,99.9201,0,0.000486052
1047.32,1.76026e+09,truck0,LV,99.9201,0,0.000486052
1047.32,1.76026e+09,truck0,LV,99.9201,0,0.000486052
1047.34,1.76026e+09,truck0,LV,99.9201,0,0.000485993
1047.34,1.76026e+09,truck0,LV,99.9201,0,0.000485993
1047.36,1.76026e+09,truck0,LV,99.9201,0,0.00142354
1047.36,1.76026e+09,truck0,LV,99.9201,0,0.00142354
1047.38,1.76026e+09,truck0,LV,99.9201,0,0.000455747
1047.38,1.76026e+09,truck0,LV,99.9201,0,0.000455747
1047.4,1.76026e+09,truck0,LV,99.9201,0,0.000497845
1047.4,1.76026e+09,truck0,LV,99.9201,0,0.000497845
1047.42,1.76026e+09,truck0,LV,99.9201,0,0.00049601
1047.42,1.76026e+09,truck0,LV,99.9201,0,0.00049601
1047.44,1.76026e+09,truck0,LV,99.9201,0,0.000491444
1047.44,1.76026e+09,truck0,LV,99.9201,0,0.000491444
1047.46,1.76026e+09,truck0,LV,99.9201,0,0.000489534
1047.46,1.76026e+09,truck0,LV,99.9201,0,0.000489534
1047.48,1.76026e+09,truck0,LV,99.9201,0,0.000487838
1047.48,1.76026e+09,truck0,LV,99.9201,0,0.000487838
1047.5,1.76026e+09,truck0,LV,99.9201,0,0.000487838
1047.5,1.76026e+09,truck0,LV,99.9201,0,0.000487838
1047.52,1.76026e+09,truck0,LV,99.9201,0,0.000486781
1047.52,1.76026e+09,truck0,LV,99.9201,0,0.000486781
1047.54,1.76026e+09,truck0,LV,99.9201,0,0.000486156
1047.54,1.76026e+09,truck0,LV,99.9201,0,0.000486156
1047.56,1.76026e+09,truck0,LV,99.9201,0,0.000485874
1047.56,1.76026e+09,truck0,LV,99.9201,0,0.000485874
1047.58,1.76026e+09,truck0,LV,99.9201,0,0.000485874
1047.58,1.76026e+09,truck0,LV,99.9201,0,0.000485874
1047.6,1.76026e+09,truck0,LV,99.9201,0,0.000454218
1047.6,1.76026e+09,truck0,LV,99.9201,0,0.000454218
1047.62,1.76026e+09,truck0,LV,99.9201,0,0.000501965
1047.62,1.76026e+09,truck0,LV,99.9201,0,0.000501965
1047.64,1.76026e+09,truck0,LV,99.9201,0,0.000497832
1047.64,1.76026e+09,truck0,LV,99.9201,0,0.000497832
1047.66,1.76026e+09,truck0,LV,99.9201,0,0.000497832
1047.66,1.76026e+09,truck0,LV,99.9201,0,0.000497832
1047.68,1.76026e+09,truck0,LV,99.9201,0,0.000493386
1047.68,1.76026e+09,truck0,LV,99.9201,0,0.000493386
1047.7,1.76026e+09,truck0,LV,99.9201,0,0.000485706
1047.7,1.76026e+09,truck0,LV,99.9201,0,0.000485706
1047.72,1.76026e+09,truck0,LV,99.9201,0,0.000483575
1047.72,1.76026e+09,truck0,LV,99.9201,0,0.000483575
1047.74,1.76026e+09,truck0,LV,99.9201,0,0.00048477
1047.74,1.76026e+09,truck0,LV,99.9201,0,0.00048477
1047.76,1.76026e+09,truck0,LV,99.9201,0,0.000483923
1047.76,1.76026e+09,truck0,LV,99.9201,0,0.000483923
1047.78,1.76026e+09,truck0,LV,99.9201,0,0.000482631
1047.78,1.76026e+09,truck0,LV,99.9201,0,0.000482631
1047.8,1.76026e+09,truck0,LV,99.9201,0,0.000482631
1047.8,1.76026e+09,truck0,LV,99.9201,0,0.000482631
1047.82,1.76026e+09,truck0,LV,99.9201,0,0.00048218
1047.82,1.76026e+09,truck0,LV,99.9201,0,0.00048218
1047.84,1.76026e+09,truck0,LV,99.9201,0,0.000452216
1047.84,1.76026e+09,truck0,LV,99.9201,0,0.000452216
1047.86,1.76026e+09,truck0,LV,99.9201,0,0.000452216
1047.86,1.76026e+09,truck0,LV,99.9201,0,0.000452216
1047.88,1.76026e+09,truck0,LV,99.9201,0,0.000497402
1047.88,1.76026e+09,truck0,LV,99.9201,0,0.000497402
1047.9,1.76026e+09,truck0,LV,99.9201,0,0.000497402
1047.9,1.76026e+09,truck0,LV,99.9201,0,0.000497402
1047.92,1.76026e+09,truck0,LV,99.9201,0,0.000490753
1047.92,1.76026e+09,truck0,LV,99.9201,0,0.000490753
1047.94,1.76026e+09,truck0,LV,99.9201,0,0.000490753
1047.94,1.76026e+09,truck0,LV,99.9201,0,0.000490753
1047.96,1.76026e+09,truck0,LV,99.9201,0,0.000488411
1047.96,1.76026e+09,truck0,LV,99.9201,0,0.000488411
1047.98,1.76026e+09,truck0,LV,99.9201,0,0.000486662
1047.98,1.76026e+09,truck0,LV,99.9201,0,0.000486662
1048,1.76026e+09,truck0,LV,99.9201,0,0.000485747
1048,1.76026e+09,truck0,LV,99.9201,0,0.000485747
1048.02,1.76026e+09,truck0,LV,99.9201,0,0.000485522
1048.02,1.76026e+09,truck0,LV,99.9201,0,0.000485522
1048.04,1.76026e+09,truck0,LV,99.9201,0,0.000484679
1048.04,1.76026e+09,truck0,LV,99.9201,0,0.000484679
1048.06,1.76026e+09,truck0,LV,99.9201,0,0.000484472
1048.06,1.76026e+09,truck0,LV,99.9201,0,0.000484472
1048.08,1.76026e+09,truck0,LV,99.9201,0,0.000484472
1048.08,1.76026e+09,truck0,LV,99.9201,0,0.000484472
1048.1,1.76026e+09,truck0,LV,99.9201,0,0.00142516
1048.1,1.76026e+09,truck0,LV,99.9201,0,0.00142516
1048.12,1.76026e+09,truck0,LV,99.9201,0,0.000501761
1048.12,1.76026e+09,truck0,LV,99.9201,0,0.000501761
1048.14,1.76026e+09,truck0,LV,99.9201,0,0.000497905
1048.14,1.76026e+09,truck0,LV,99.9201,0,0.000497905
1048.16,1.76026e+09,truck0,LV,99.9201,0,0.000492751
1048.16,1.76026e+09,truck0,LV,99.9201,0,0.000492751
1048.18,1.76026e+09,truck0,LV,99.9201,0,0.000491256
1048.18,1.76026e+09,truck0,LV,99.9201,0,0.000491256
1048.2,1.76026e+09,truck0,LV,99.9201,0,0.000489135
1048.2,1.76026e+09,truck0,LV,99.9201,0,0.000489135
1048.22,1.76026e+09,truck0,LV,99.9201,0,0.000488275
1048.22,1.76026e+09,truck0,LV,99.9201,0,0.000488275
1048.24,1.76026e+09,truck0,LV,99.9201,0,0.000486952
1048.24,1.76026e+09,truck0,LV,99.9201,0,0.000486952
1048.26,1.76026e+09,truck0,LV,99.9201,0,0.000486589
1048.26,1.76026e+09,truck0,LV,99.9201,0,0.000486589
1048.28,1.76026e+09,truck0,LV,99.9201,0,0.000485865
1048.28,1.76026e+09,truck0,LV,99.9201,0,0.000485865
1048.3,1.76026e+09,truck0,LV,99.9201,0,0.000484948
1048.3,1.76026e+09,truck0,LV,99.9201,0,0.000484948
1048.32,1.76026e+09,truck0,LV,99.9201,0,0.000484861
1048.32,1.76026e+09,truck0,LV,99.9201,0,0.000484861
1048.34,1.76026e+09,truck0,LV,99.9201,0,0.000484259
1048.34,1.76026e+09,truck0,LV,99.9201,0,0.000484259
1048.36,1.76026e+09,truck0,LV,99.9201,0,0.000484259
1048.36,1.76026e+09,truck0,LV,99.9201,0,0.000484259
1048.38,1.76026e+09,truck0,LV,99.9201,0,0.00142487
1048.38,1.76026e+09,truck0,LV,99.9201,0,0.00142487
1048.4,1.76026e+09,truck0,LV,99.9201,0,0.00142487
1048.4,1.76026e+09,truck0,LV,99.9201,0,0.00142487
